schema_version,policy_id,display_name,law_status,case_id,test_case,tree_inference,run_id,node_id,depth,p_value,local_alpha,evidence_multiplier,topology_stability_spend,min_child_edge_bh_p_value,min_diagnostic_p_value,left_branch_length,right_branch_length,child_fraction,edge_gate_open,rejected,blocked_reason
selected_node_adaptive_law_replay/v1,adaptive_topology_branch_spending_proxy,Adaptive topology/branch spending proxy,diagnostic_proxy,overlap_extreme_4c,89,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,N1198,0.0,0.7214019249469923,0.011551514391874493,16.0,0.07219696494921558,7.873914430206858e-05,1.9379777036812466e-07,0.1104872211900582,0.1104872211900582,0.006666666666666667,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_topology_branch_spending_proxy,Adaptive topology/branch spending proxy,diagnostic_proxy,overlap_extreme_4c,89,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,N1198,0.0,0.6057506751557509,0.05775757195937247,80.0,0.07219696494921558,1.221601024801763e-13,1.0288232908318928e-25,0.0027379050154558,0.0027379050154558,0.19333333333333333,True,False,p_value_above_adaptive_alpha
selected_node_adaptive_law_replay/v1,adaptive_topology_branch_spending_proxy,Adaptive topology/branch spending proxy,diagnostic_proxy,overlap_extreme_4c,89,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,mad_root,0.0,0.770515275140873,0.01732727158781174,24.0,0.07219696494921558,2.758306977879272e-06,3.2281699991344183e-19,0.0099792152767666,0.0099792152767666,0.045,True,False,p_value_above_adaptive_alpha
selected_node_adaptive_law_replay/v1,adaptive_topology_branch_spending_proxy,Adaptive topology/branch spending proxy,diagnostic_proxy,cont_lowrank_pggn_shrinkage,117,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,N158,0.0,0.3268286082538727,0.003834165669095904,4.0,0.0958541417273976,8.828289184319983e-16,0.01075170684615,0.534531831802612,0.534531831802612,0.0125,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_topology_branch_spending_proxy,Adaptive topology/branch spending proxy,diagnostic_proxy,cont_lowrank_pggn_shrinkage,117,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,N158,0.0,0.3268286082538727,0.003834165669095904,4.0,0.0958541417273976,8.828289184319983e-16,0.01075170684615,0.534531831802612,0.534531831802612,0.0125,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_topology_branch_spending_proxy,Adaptive topology/branch spending proxy,diagnostic_proxy,cont_lowrank_pggn_shrinkage,117,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,N158,0.0,0.3268286082538727,0.003834165669095904,4.0,0.0958541417273976,8.828289184319983e-16,0.01075170684615,0.534531831802612,0.534531831802612,0.0125,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_topology_branch_spending_proxy,Adaptive topology/branch spending proxy,diagnostic_proxy,cont_lowrank_pggn_shrinkage,117,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,N158,0.0,0.3268286082538727,0.003834165669095904,4.0,0.0958541417273976,8.828289184319983e-16,0.01075170684615,0.534531831802612,0.534531831802612,0.0125,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_topology_branch_spending_proxy,Adaptive topology/branch spending proxy,diagnostic_proxy,cont_lowrank_pggn_shrinkage,117,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,N158,0.0,,0.000958541417273976,1.0,0.0958541417273976,0.0077012999969118,0.2998223258209914,4.689705859453883e-06,4.689705859453883e-06,0.0125,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_topology_branch_spending_proxy,Adaptive topology/branch spending proxy,diagnostic_proxy,cont_lowrank_pggn_shrinkage,117,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,N158,0.0,,0.000958541417273976,1.0,0.0958541417273976,0.0077012999969118,0.2998223258209914,4.689705859453883e-06,4.689705859453883e-06,0.0125,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_topology_branch_spending_proxy,Adaptive topology/branch spending proxy,diagnostic_proxy,cont_lowrank_pggn_shrinkage,117,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,N158,0.0,0.3268286082538727,0.003834165669095904,4.0,0.0958541417273976,8.828289184319983e-16,0.01075170684615,0.534531831802612,0.534531831802612,0.0125,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,N238,0.0,,0.12,12.0,1.0,0.0890861367531065,3.609583670388639e-14,0.0687207229861795,0.0687207229861795,0.008333333333333333,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,N238,0.0,0.1008311860070012,0.2,24.0,1.0,3.3798309735340515e-08,4.193504315285311e-09,0.0032693849377448,0.0032693849377448,0.1,True,True,
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,N236,1.0,0.0567930431181046,0.03,3.0,1.0,5.002743265777865e-10,0.0638406606216428,0.0563361408160857,0.0605486098468296,0.25,True,False,p_value_above_adaptive_alpha
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,N237,1.0,,0.08,8.0,1.0,0.0027618873837468,1.6855939016305144e-11,0.0263426231592334,0.0007233504816622,0.009259259259259259,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,N238,0.0,,0.08,8.0,1.0,0.3273736253926123,1.9711971849070168e-10,0.002007564289408,0.002007564289408,0.008333333333333333,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,N238,0.0,,0.12,12.0,1.0,0.0810779597057092,3.609583670388639e-14,0.0514362492485962,0.0514362492485962,0.008333333333333333,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,N238,0.0,,0.12,12.0,1.0,0.0877149188449795,3.609583670388639e-14,0.0662323605052647,0.0662323605052647,0.008333333333333333,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,N238,0.0,,0.04,4.0,1.0,0.8855633585514655,8.320829560912863e-05,0.0556686091850173,0.0556686091850173,0.008333333333333333,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,N238,0.0,0.0491341561260816,0.2,24.0,1.0,1.2104189347265943e-10,4.033086777929206e-10,0.0071797400253151,0.0071797400253151,0.16666666666666666,True,True,
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,N235,1.0,0.0221596594655376,0.16,16.0,1.0,2.1327068623505705e-13,0.0009293059719196,0.0612499218208861,0.0295874315291666,0.4,True,True,
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,N237,1.0,,0.08,8.0,1.0,0.0112779166430422,5.264603044165344e-10,0.01465519245875,0.0006352739555873,0.01,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,N218,2.0,,0.01,1.0,1.0,0.0142663021120964,1.0,0.0153832639232599,0.0489313076458944,0.125,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,N230,2.0,0.0821686590458,0.03,3.0,1.0,4.515407250382692e-09,0.9999998005830614,0.056458864051486,0.0114559147474434,0.4166666666666667,True,False,p_value_above_adaptive_alpha
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,mad_root,0.0,0.1080786312221733,0.2,36.0,1.0,2.651590086281142e-09,2.5708332752812804e-20,0.0112805046140199,0.0112805046140199,0.10833333333333334,True,True,
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,internal_22,1.0,,0.08,8.0,1.0,0.9626064264763198,5.756086123987337e-09,0.0070684001363747,0.0114773540324271,0.009345794392523364,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_moderate,60,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,internal_38,1.0,0.224756616564582,0.03,3.0,1.0,5.202166229234046e-07,0.1500539814328939,0.1401224957604357,0.0128343437996877,0.23076923076923078,True,False,p_value_above_adaptive_alpha
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_hard,61,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,N238,0.0,0.0194165156685082,0.2,24.0,1.0,7.982584065014504e-09,1.9084317240384207e-12,0.3293190866343213,0.3293190866343213,0.016666666666666666,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_hard,61,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,N238,0.0,,0.08,8.0,1.0,0.0573888857824183,2.2545569510036964e-09,0.0694591609745182,0.0694591609745182,0.008333333333333333,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_hard,61,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,N238,0.0,,0.08,8.0,1.0,0.0525923999246151,2.2545569510036964e-09,0.0531932182389785,0.0531932182389785,0.008333333333333333,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_hard,61,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,N238,0.0,0.0125726905933696,0.2,24.0,1.0,4.846458589075412e-09,1.9084317240384207e-12,0.3147546196095035,0.3147546196095035,0.016666666666666666,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_hard,61,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,N238,0.0,0.0146535473741283,0.2,24.0,1.0,7.239837197097739e-09,1.9084317240384207e-12,0.3306748499682309,0.3306748499682309,0.016666666666666666,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_hard,61,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,N238,0.0,,0.08,8.0,1.0,0.0518139107549334,2.2545569510036964e-09,0.0515024858422837,0.0515024858422837,0.008333333333333333,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_hard,61,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,N238,0.0,,0.08,8.0,1.0,0.0576053185236623,2.2545569510036964e-09,0.0701035678220618,0.0701035678220618,0.008333333333333333,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,sbm_hard,61,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,mad_root,0.0,,0.08,8.0,1.0,0.0013008773961459,2.7886797820496884e-10,0.0119701898782085,0.0119701898782085,0.008333333333333333,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,overlap_heavy_8c_large_feat,88,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,N1598,0.0,0.9906578110099804,0.2,24.0,1.0,7.288940843103321e-08,2.564620304265152e-12,0.0219692648062256,0.0219692648062256,0.0075,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,overlap_heavy_8c_large_feat,88,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,N1598,0.0,0.9401850286500142,0.2,48.0,1.0,1.090544719699791e-37,9.227885226571737e-16,0.0003522452058261,0.0003522452058261,0.04875,True,False,p_value_above_adaptive_alpha
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,overlap_heavy_8c_large_feat,88,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,N1598,0.0,0.8766883496344858,0.2,48.0,1.0,1.0862919374253536e-26,1.2040200900063786e-13,0.0124101493893446,0.0124101493893446,0.01125,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,overlap_heavy_8c_large_feat,88,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,N1598,0.0,0.3421088071951228,0.02,2.0,1.0,1.8199697462554297e-06,0.4253599369134748,0.1709105613235636,0.1709105613235636,0.00125,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,overlap_heavy_8c_large_feat,88,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,N1598,0.0,,0.01,1.0,1.0,0.001763772358915,0.4298198954857092,0.1249887749742593,0.1249887749742593,0.00125,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,overlap_heavy_8c_large_feat,88,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,N1598,0.0,,0.01,1.0,1.0,0.2340943232551815,0.4277472844235679,0.4597945708414386,0.4597945708414386,0.00125,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,overlap_heavy_8c_large_feat,88,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,mad_root,0.0,0.937936835042918,0.2,48.0,1.0,1.2470126574767586e-15,1.251663159682672e-13,0.0050986775129834,0.0050986775129834,0.02875,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,overlap_extreme_4c,89,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,N1198,0.0,,0.12,12.0,1.0,0.2932472932644518,1.6311784168755596e-13,0.0293113002400609,0.0293113002400609,0.0016666666666666668,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,overlap_extreme_4c,89,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,N1198,0.0,0.7205966474050087,0.2,24.0,1.0,1.2293284760512936e-08,5.045233564999752e-10,0.0899338492941023,0.0899338492941023,0.008333333333333333,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,overlap_extreme_4c,89,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,N1198,0.0,,0.12,12.0,1.0,0.3565579642427341,4.676163506944327e-15,0.0408164118909782,0.0408164118909782,0.0016666666666666668,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,overlap_extreme_4c,89,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,N1198,0.0,,0.01,1.0,1.0,0.4136872109231756,0.3645519450745596,0.430817221234987,0.430817221234987,0.0016666666666666668,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,overlap_extreme_4c,89,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,N1198,0.0,,0.08,8.0,1.0,0.1480154759188665,6.182258899612439e-08,0.3079098656408928,0.3079098656408928,0.0016666666666666668,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,overlap_extreme_4c,89,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,N1198,0.0,0.7214019249469923,0.16,16.0,1.0,7.873914430206858e-05,1.9379777036812466e-07,0.1104872211900582,0.1104872211900582,0.006666666666666667,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,overlap_extreme_4c,89,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,N1198,0.0,0.6057506751557509,0.2,80.0,1.0,1.221601024801763e-13,1.0288232908318928e-25,0.0027379050154558,0.0027379050154558,0.19333333333333333,True,False,p_value_above_adaptive_alpha
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,overlap_extreme_4c,89,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,mad_root,0.0,0.770515275140873,0.2,24.0,1.0,2.758306977879272e-06,3.2281699991344183e-19,0.0099792152767666,0.0099792152767666,0.045,True,False,p_value_above_adaptive_alpha
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,cont_lowrank_pggn_shrinkage,117,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,N158,0.0,0.3268286082538727,0.04,4.0,1.0,8.828289184319983e-16,0.01075170684615,0.534531831802612,0.534531831802612,0.0125,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,cont_lowrank_pggn_shrinkage,117,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,N158,0.0,0.3268286082538727,0.04,4.0,1.0,8.828289184319983e-16,0.01075170684615,0.534531831802612,0.534531831802612,0.0125,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,cont_lowrank_pggn_shrinkage,117,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,N158,0.0,0.3268286082538727,0.04,4.0,1.0,8.828289184319983e-16,0.01075170684615,0.534531831802612,0.534531831802612,0.0125,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,cont_lowrank_pggn_shrinkage,117,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,N158,0.0,0.3268286082538727,0.04,4.0,1.0,8.828289184319983e-16,0.01075170684615,0.534531831802612,0.534531831802612,0.0125,True,False,child_balance_guard_failed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,cont_lowrank_pggn_shrinkage,117,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,N158,0.0,,0.01,1.0,1.0,0.0077012999969118,0.2998223258209914,4.689705859453883e-06,4.689705859453883e-06,0.0125,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,cont_lowrank_pggn_shrinkage,117,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,N158,0.0,,0.01,1.0,1.0,0.0077012999969118,0.2998223258209914,4.689705859453883e-06,4.689705859453883e-06,0.0125,False,False,edge_gate_closed
selected_node_adaptive_law_replay/v1,adaptive_no_stability_ablation,Adaptive no-stability ablation,diagnostic_ablation,cont_lowrank_pggn_shrinkage,117,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,N158,0.0,0.3268286082538727,0.04,4.0,1.0,8.828289184319983e-16,0.01075170684615,0.534531831802612,0.534531831802612,0.0125,True,False,child_balance_guard_failed
