run_id,display_rank,weighting,block_name,assignment_source,cluster_id,cluster_size,coherent_by_rule,n_significant_terms_q05,min_q_value,top_term,top_go_id,quickgo_top_term,top_term_prevalence_delta,representative_genes,representative_gene_proteins,local_top_terms,local_top_go_ids,representative_gene_annotations
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_22_51,10,binary,adaptive_modes_22_51,accepted_tbs,139,1,False,0,0.6727272727272726,VLDLR Internalisation and Degradation,,VLDLR Internalisation and Degradation,0.9932885906040269,RYBP,RYBP [Q8N488] RING1 and YY1-binding protein,Regulation of Apoptosis;Diseases of Hemostasis;Defective Factor IX Causes Hemophilia B;Ubiquitin-dependent Degradation of Cyclin D,,RYBP: Regulation of Apoptosis; Diseases of Hemostasis; Defective Factor IX Causes Hemophilia B
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_22_51,10,binary,adaptive_modes_22_51,accepted_tbs,63,2,False,0,0.446979865771812,RAB Geranylgeranylation,,RAB Geranylgeranylation,0.9932432432432432,ZRSR2;ZRSR2P1,ZRSR2 [Q15696] U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2;ZRSR2P1 [Q15695] U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 1,RAB Geranylgeranylation;SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs;Processing of Capped Intronless Pre-mRNA;SLBP Independent Processing of Histone Pre-mRNAs,,ZRSR2: RAB Geranylgeranylation; SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs; Processing of Capped Intronless Pre-mRNA | ZRSR2P1: RAB Geranylgeranylation; SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs; Processing of Capped Intronless Pre-mRNA
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_22_51,10,binary,adaptive_modes_22_51,accepted_tbs,75,2,False,0,0.148993288590604,Formation of Annular Gap Junctions,,Formation of Annular Gap Junctions,0.9932432432432432,STAG3;SMC3,STAG3 [Q9UJ98] Cohesin subunit SA-3;SMC3 [Q9UQE7] Structural maintenance of chromosomes protein 3,Formation of Annular Gap Junctions;Gap Junction Degradation;Diseases of Mismatch Repair (MMR);Glycine Degradation,,STAG3: Formation of Annular Gap Junctions; Gap Junction Degradation; Diseases of Mismatch Repair (MMR) | SMC3: Formation of Annular Gap Junctions; Gap Junction Degradation; Diseases of Mismatch Repair (MMR)
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_22_51,10,binary,adaptive_modes_22_51,accepted_tbs,101,2,False,0,0.8939597315436241,Formation of the Cornified Envelope,,Formation of the Cornified Envelope,0.9864864864864864,CIRSR;KRTAP10-3,CIRSR [Q86X95] Corepressor of RBPJ and splicing regulator;KRTAP10-3 [P60369] Keratin-associated protein 10-3,Formation of the Cornified Envelope;Interaction Between L1 and Ankyrins;Keratinization;Miscellaneous Transport and Binding Events,,CIRSR: Formation of the Cornified Envelope; Interaction Between L1 and Ankyrins; Miscellaneous Transport and Binding Events | KRTAP10-3: Formation of the Cornified Envelope; Keratinization
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_22_51,10,binary,adaptive_modes_22_51,accepted_tbs,34,1,False,0,0.8358433734939759,ERKs Are Inactivated,,ERKs Are Inactivated,0.9463087248322148,CDK1,CDK1 [P06493] Cyclin-dependent kinase 1,Regulation of Gene Expression in Beta Cells;TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway;RHOBTB3 ATPase Cycle;Depolymerization of the Nuclear Lamina,,CDK1: Regulation of Gene Expression in Beta Cells; TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway; RHOBTB3 ATPase Cycle
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_22_51,10,binary,adaptive_modes_22_51,accepted_tbs,38,1,False,0,0.9154639175257732,ERKs Are Inactivated,,ERKs Are Inactivated,0.9463087248322148,PML,PML [P29590] Protein PML,Somitogenesis;RHO GTPases Activate NADPH Oxidases;CASP8 Activity Is Inhibited;FasL CD95L Signaling,,PML: Somitogenesis; RHO GTPases Activate NADPH Oxidases; CASP8 Activity Is Inhibited
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,binary,adaptive_modes_52_80,accepted_tbs,1,6,True,144,0.0056731663969968,IGF1R Signaling Cascade,,IGF1R Signaling Cascade,0.7222222222222223,TEC;SOCS1;FLT3;FMO3;RGL2;BCL2,TEC [Q92570] Nuclear receptor subfamily 4 group A member 3;SOCS1 [O15524] Suppressor of cytokine signaling 1;FLT3 [P36888] Receptor-type tyrosine-protein kinase FLT3;FMO3 [P31513] Flavin-containing monooxygenase 3;RGL2 [O15211] Ral guanine nucleotide dissociation stimulator-like 2;BCL2,"Extra-nuclear Estrogen Signaling;Adaptive Immune System;Signalling to RAS;PTK6 Regulates RHO GTPases, RAS GTPase and MAP Kinases",,TEC: Extra-nuclear Estrogen Signaling; Adaptive Immune System; Signalling to RAS | SOCS1: Extra-nuclear Estrogen Signaling; Adaptive Immune System; Signalling to RAS | FLT3: Extra-nuclear Estrogen Signaling; Adaptive Immune System; Signalling to RAS | FMO3: Extra-nuclear Estrogen Signaling; Adaptive Immune System; Signalling to RAS | RGL2: Extra-nuclear Estrogen Signaling; Adaptive Immune System; Signalling to RAS | BCL2: Extra-nuclear Estrogen Signaling; Adaptive Immune System
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,binary,adaptive_modes_52_80,accepted_tbs,9,1,False,0,0.6493036211699165,SHC-mediated Cascade FGFR3,,SHC-mediated Cascade FGFR3,0.906040268456376,CBL,CBL [P22681] E3 ubiquitin-protein ligase CBL,MET Interacts With TNS Proteins;CD163 Mediating an Anti-Inflammatory Response;Inositol Phosphate Metabolism;Sensory Processing of Sound by Outer Hair Cells of the Cochlea,,CBL: MET Interacts With TNS Proteins; CD163 Mediating an Anti-Inflammatory Response; Inositol Phosphate Metabolism
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,binary,adaptive_modes_52_80,accepted_tbs,2,5,False,1,0.0302013422818791,CaMK IV-mediated Phosphorylation of CREB,,CaMK IV-mediated Phosphorylation of CREB,0.6,GPR31;KRAS;YAF2;CEBPA;SUV39H1,"GPR31 [O00270] 12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor;KRAS [P01116] GTPase KRas;YAF2;CEBPA [P49715] CCAAT/enhancer-binding protein alpha;SUV39H1",TGF-beta Signaling;CaMK IV-mediated Phosphorylation of CREB;Regulation of RAS by GAPs;Transcriptional Regulation by TP53,,GPR31: TGF-beta Signaling; CaMK IV-mediated Phosphorylation of CREB; Regulation of RAS by GAPs | KRAS: TGF-beta Signaling; CaMK IV-mediated Phosphorylation of CREB; Regulation of RAS by GAPs | YAF2: TGF-beta Signaling; Regulation of RAS by GAPs; Transcriptional Regulation by TP53 | CEBPA: TGF-beta Signaling; Transcriptional Regulation by TP53 | SUV39H1: CaMK IV-mediated Phosphorylation of CREB; Transcriptional Regulation by TP53
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,binary,adaptive_modes_52_80,accepted_tbs,12,2,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,O2 CO2 Exchange in Erythrocytes,0.5,PDS5B;SH2B3,PDS5B [Q9NTI5] Sister chromatid cohesion protein PDS5 homolog B;SH2B3,Mitotic Spindle;ESR-mediated Signaling;O2 CO2 Exchange in Erythrocytes;Erythrocytes Take up Carbon Dioxide and Release Oxygen,,PDS5B: Mitotic Spindle; ESR-mediated Signaling; O2 CO2 Exchange in Erythrocytes | SH2B3: Mitotic Spindle; ESR-mediated Signaling
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,binary,adaptive_modes_52_80,accepted_tbs,6,12,False,0,0.1661073825503355,Hh Mutants Abrogate Ligand Secretion,,Hh Mutants Abrogate Ligand Secretion,0.25,PML;RNF2;MED1;RARA;RYBP;L3MBTL1;EZH2;MATK;SHARPIN;RGPD2,PML [P29590] Protein PML;RNF2 [Q99496] E3 ubiquitin-protein ligase RING2;MED1;RARA [P10276] Retinoic acid receptor alpha;RYBP [Q8N488] RING1 and YY1-binding protein;L3MBTL1;EZH2;MATK;SHARPIN;RGPD2 [P0DJD1] RANBP2-like and GRIP domain-containing protein 2,Regulation of TP53 Activity Through Methylation;Negative Epigenetic Regulation of rRNA Expression;Regulation of RUNX3 Expression and Activity;Transcriptional Regulation by RUNX2,,PML: Regulation of TP53 Activity Through Methylation; Negative Epigenetic Regulation of rRNA Expression; Regulation of RUNX3 Expression and Activity | RNF2: Regulation of TP53 Activity Through Methylation; Negative Epigenetic Regulation of rRNA Expression; Regulation of RUNX3 Expression and Activity | MED1: Regulation of TP53 Activity Through Methylation; Negative Epigenetic Regulation of rRNA Expression; Regulation of RUNX3 Expression and Activity | RARA: Regulation of TP53 Activity Through Methylation; Negative Epigenetic Regulation of rRNA Expression; Regulation of RUNX3 Expression and Activity | RYBP: Regulation of TP53 Activity Through Methylation; Regulation of RUNX3 Expression and Activity; Transcriptional Regulation by RUNX2 | L3MBTL1: Regulation of TP53 Activity Through Methylation; Negative Epigenetic Regulation of rRNA Expression | EZH2: Regulation of TP53 Activity Through Methylation; Negative Epigenetic Regulation of rRNA Expression | MATK: Transcriptional Regulation by RUNX2 | SHARPIN: Transcriptional Regulation by RUNX2 | RGPD2: Interactions of Rev With Host Cellular Proteins; Nuclear Envelope Breakdown; RNA Polymerase II Transcription Termination
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,binary,adaptive_modes_52_80,accepted_tbs,4,34,False,0,0.7831240982188592,AKT Phosphorylates Targets in the Nucleus,,AKT Phosphorylates Targets in the Nucleus,0.1470588235294117,CDK1;BRAF;GRB10;PTPN11;OVCA2;MECOM;AVEN;ADAR;NUP93;PIK3CG,CDK1 [P06493] Cyclin-dependent kinase 1;BRAF [P15056] Serine/threonine-protein kinase B-raf;GRB10 [Q13322] Growth factor receptor-bound protein 10;PTPN11 [Q06124] Tyrosine-protein phosphatase non-receptor type 11;OVCA2 [Q8WZ82] Esterase OVCA2;MECOM [Q03112] Histone-lysine N-methyltransferase MECOM;AVEN [Q9NQS1] Cell death regulator Aven;ADAR [P55265] Double-stranded RNA-specific adenosine deaminase;NUP93 [Q8N1F7] Nuclear pore complex protein Nup93;PIK3CG,Interferon Signaling;Establishment of Sister Chromatid Cohesion;Frs2-mediated Activation;Cytokine Signaling in Immune System,,CDK1: Interferon Signaling; Frs2-mediated Activation; Cytokine Signaling in Immune System | BRAF: Interferon Signaling; Frs2-mediated Activation; Cytokine Signaling in Immune System | GRB10: Interferon Signaling; Frs2-mediated Activation; Cytokine Signaling in Immune System | PTPN11: Interferon Signaling; Frs2-mediated Activation; Cytokine Signaling in Immune System | OVCA2: Interferon Signaling; Frs2-mediated Activation; Cytokine Signaling in Immune System | MECOM: Interferon Signaling; Establishment of Sister Chromatid Cohesion; Cytokine Signaling in Immune System | AVEN: Interferon Signaling; Frs2-mediated Activation; Cytokine Signaling in Immune System | ADAR: Interferon Signaling; Establishment of Sister Chromatid Cohesion; Cytokine Signaling in Immune System | NUP93: Interferon Signaling; Establishment of Sister Chromatid Cohesion; Cytokine Signaling in Immune System | PIK3CG: Frs2-mediated Activation; Cytokine Signaling in Immune System
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,binary,adaptive_modes_52_80,accepted_tbs,0,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,O2 CO2 Exchange in Erythrocytes,-0.0067114093959731,NXF2,NXF2 [Q9GZY0] Nuclear RNA export factor 2,"Tristetraprolin (TTP, ZFP36) Binds and Destabilizes mRNA;Assembly of the ORC Complex at the Origin of Replication;Apoptosis Induced DNA Fragmentation;Signaling by NODAL",,"NXF2: Tristetraprolin (TTP, ZFP36) Binds and Destabilizes mRNA; Assembly of the ORC Complex at the Origin of Replication; Apoptosis Induced DNA Fragmentation"
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,binary,adaptive_modes_52_80,accepted_tbs,7,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,O2 CO2 Exchange in Erythrocytes,-0.0067114093959731,WAPL,WAPL,GPCR Ligand Binding;CHL1 Interactions;Defective Homologous Recombination Repair (HRR) Due to BRCA1 Loss of Function;Resolution of D-loop Structures Through Synthesis-Dependent Strand Annealing (SDSA),,WAPL: GPCR Ligand Binding; CHL1 Interactions; Defective Homologous Recombination Repair (HRR) Due to BRCA1 Loss of Function
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,tfidf,adaptive_common_mode_01,accepted_tbs,93,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,O2 CO2 Exchange in Erythrocytes,1.0,PDS5B,PDS5B [Q9NTI5] Sister chromatid cohesion protein PDS5 homolog B,O2 CO2 Exchange in Erythrocytes;Erythrocytes Take up Carbon Dioxide and Release Oxygen;Erythrocytes Take up Oxygen and Release Carbon Dioxide;heme Metabolism,,PDS5B: O2 CO2 Exchange in Erythrocytes; Erythrocytes Take up Carbon Dioxide and Release Oxygen; Erythrocytes Take up Oxygen and Release Carbon Dioxide
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,tfidf,adaptive_common_mode_01,accepted_tbs,61,1,False,0,0.6727272727272726,VLDLR Internalisation and Degradation,,VLDLR Internalisation and Degradation,0.9932885906040269,RYBP,RYBP [Q8N488] RING1 and YY1-binding protein,Regulation of Apoptosis;Diseases of Hemostasis;Defective Factor IX Causes Hemophilia B;Ubiquitin-dependent Degradation of Cyclin D,,RYBP: Regulation of Apoptosis; Diseases of Hemostasis; Defective Factor IX Causes Hemophilia B
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,tfidf,adaptive_common_mode_01,accepted_tbs,16,1,False,0,0.8358433734939759,ERKs Are Inactivated,,ERKs Are Inactivated,0.9463087248322148,CDK1,CDK1 [P06493] Cyclin-dependent kinase 1,Regulation of Gene Expression in Beta Cells;TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway;RHOBTB3 ATPase Cycle;Depolymerization of the Nuclear Lamina,,CDK1: Regulation of Gene Expression in Beta Cells; TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway; RHOBTB3 ATPase Cycle
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,tfidf,adaptive_common_mode_01,accepted_tbs,20,1,False,0,0.9154639175257732,ERKs Are Inactivated,,ERKs Are Inactivated,0.9463087248322148,PML,PML [P29590] Protein PML,Somitogenesis;RHO GTPases Activate NADPH Oxidases;CASP8 Activity Is Inhibited;FasL CD95L Signaling,,PML: Somitogenesis; RHO GTPases Activate NADPH Oxidases; CASP8 Activity Is Inhibited
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,tfidf,adaptive_common_mode_01,accepted_tbs,36,1,False,0,0.6493036211699165,SHC-mediated Cascade FGFR3,,SHC-mediated Cascade FGFR3,0.906040268456376,CBL,CBL [P22681] E3 ubiquitin-protein ligase CBL,MET Interacts With TNS Proteins;CD163 Mediating an Anti-Inflammatory Response;Inositol Phosphate Metabolism;Sensory Processing of Sound by Outer Hair Cells of the Cochlea,,CBL: MET Interacts With TNS Proteins; CD163 Mediating an Anti-Inflammatory Response; Inositol Phosphate Metabolism
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,tfidf,adaptive_common_mode_01,accepted_tbs,52,1,False,0,0.8598591549295773,SHC-mediated Cascade FGFR3,,SHC-mediated Cascade FGFR3,0.906040268456376,TEC,TEC [Q92570] Nuclear receptor subfamily 4 group A member 3,Cross-presentation of Particulate Exogenous Antigens (Phagosomes);Phospholipase C-mediated Cascade; FGFR3;RHO GTPases Activate NADPH Oxidases;NTRK2 Activates RAC1,,TEC: Cross-presentation of Particulate Exogenous Antigens (Phagosomes); Phospholipase C-mediated Cascade; FGFR3; RHO GTPases Activate NADPH Oxidases
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,tfidf,adaptive_common_mode_01,accepted_tbs,54,1,False,0,0.8457142857142856,SHC-mediated Cascade FGFR3,,SHC-mediated Cascade FGFR3,0.906040268456376,SOCS1,SOCS1 [O15524] Suppressor of cytokine signaling 1,IRF3 Mediated Activation of Type 1 IFN;Phospholipase C-mediated Cascade; FGFR3;IRAK4 Deficiency (TLR5);Interleukin-12 Signaling,,SOCS1: IRF3 Mediated Activation of Type 1 IFN; Phospholipase C-mediated Cascade; FGFR3; IRAK4 Deficiency (TLR5)
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,tfidf,adaptive_common_mode_01,accepted_tbs,62,1,False,0,0.9946236559139784,SHC-mediated Cascade FGFR3,,SHC-mediated Cascade FGFR3,0.906040268456376,BRAF,BRAF [P15056] Serine/threonine-protein kinase B-raf,Carnitine Shuttle;Activation of PPARGC1A (PGC-1alpha) by Phosphorylation;Lipophagy;Activated NOTCH1 Transmits Signal to the Nucleus,,BRAF: Carnitine Shuttle; Activation of PPARGC1A (PGC-1alpha) by Phosphorylation; Lipophagy
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,tfidf,adaptive_modes_02_05,accepted_tbs,37,6,True,15,0.0005404815421522,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,0.8055555555555556,SRRM1;ZRSR1;GPATCH11;SRSF2;ZRSR2;ZRSR2P1,SRRM1 [Q8IYB3] Serine/arginine repetitive matrix protein 1;ZRSR1 [Q15695] U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 1;GPATCH11;SRSF2;ZRSR2 [Q15696] U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2;ZRSR2P1 [Q15695] U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 1,RNA Polymerase II Transcription Termination;mRNA Splicing - Minor Pathway;mRNA Splicing;mRNA Splicing - Major Pathway,,SRRM1: RNA Polymerase II Transcription Termination; mRNA Splicing - Minor Pathway; mRNA Splicing | ZRSR1: RNA Polymerase II Transcription Termination; mRNA Splicing - Minor Pathway; mRNA Splicing | GPATCH11: RNA Polymerase II Transcription Termination; mRNA Splicing - Minor Pathway; mRNA Splicing | SRSF2: RNA Polymerase II Transcription Termination; mRNA Splicing - Minor Pathway; mRNA Splicing | ZRSR2: RNA Polymerase II Transcription Termination; mRNA Splicing - Minor Pathway; mRNA Splicing | ZRSR2P1: RNA Polymerase II Transcription Termination; mRNA Splicing - Minor Pathway; mRNA Splicing
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,tfidf,adaptive_modes_02_05,accepted_tbs,15,2,False,32,0.0248322147651006,Ionotropic Activity of Kainate Receptors,,Ionotropic Activity of Kainate Receptors,1.0,GPR31;KRAS,"GPR31 [O00270] 12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor;KRAS [P01116] GTPase KRas",Ionotropic Activity of Kainate Receptors;trans-Golgi Network Vesicle Budding;Activation of Ca-permeable Kainate Receptor;CREB1 Phosphorylation Through the Activation of CaMKII CaMKK CaMKIV Cascasde,,GPR31: Ionotropic Activity of Kainate Receptors; trans-Golgi Network Vesicle Budding; Activation of Ca-permeable Kainate Receptor | KRAS: Ionotropic Activity of Kainate Receptors; trans-Golgi Network Vesicle Budding; Activation of Ca-permeable Kainate Receptor
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,tfidf,adaptive_modes_02_05,accepted_tbs,85,2,False,4,0.037248322147651,Defective B3GAT3 Causes JDSSDHD,,Defective B3GAT3 Causes JDSSDHD,1.0,STAG1;MXD4,STAG1 [Q969W9] Protein TMEPAI;MXD4,"Defective B3GAT3 Causes JDSSDHD;A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis;Defective B3GALT6 Causes EDSP2 and SEMDJL1;Defective B4GALT7 Causes EDS, Progeroid Type",,STAG1: Defective B3GAT3 Causes JDSSDHD; A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis; Defective B3GALT6 Causes EDSP2 and SEMDJL1 | MXD4: Defective B3GAT3 Causes JDSSDHD; A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis; Defective B3GALT6 Causes EDSP2 and SEMDJL1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,tfidf,adaptive_modes_02_05,accepted_tbs,121,1,False,0,0.6727272727272726,VLDLR Internalisation and Degradation,,VLDLR Internalisation and Degradation,0.9932885906040269,RYBP,RYBP [Q8N488] RING1 and YY1-binding protein,Regulation of Apoptosis;Diseases of Hemostasis;Defective Factor IX Causes Hemophilia B;Ubiquitin-dependent Degradation of Cyclin D,,RYBP: Regulation of Apoptosis; Diseases of Hemostasis; Defective Factor IX Causes Hemophilia B
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,tfidf,adaptive_modes_02_05,accepted_tbs,2,2,False,0,0.148993288590604,Formation of Annular Gap Junctions,,Formation of Annular Gap Junctions,0.9932432432432432,STAG3;SMC3,STAG3 [Q9UJ98] Cohesin subunit SA-3;SMC3 [Q9UQE7] Structural maintenance of chromosomes protein 3,Formation of Annular Gap Junctions;Gap Junction Degradation;Diseases of Mismatch Repair (MMR);Glycine Degradation,,STAG3: Formation of Annular Gap Junctions; Gap Junction Degradation; Diseases of Mismatch Repair (MMR) | SMC3: Formation of Annular Gap Junctions; Gap Junction Degradation; Diseases of Mismatch Repair (MMR)
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,tfidf,adaptive_modes_02_05,accepted_tbs,8,2,False,0,0.446979865771812,Peptide Ligand-Binding Receptors,,Peptide Ligand-Binding Receptors,0.9932432432432432,WAPAL;PDS5A,WAPAL;PDS5A,Peptide Ligand-Binding Receptors;Class A 1 (Rhodopsin-like Receptors);Base Excision Repair;Processive Synthesis on the C-strand of the Telomere,,WAPAL: Peptide Ligand-Binding Receptors; Class A 1 (Rhodopsin-like Receptors); Base Excision Repair | PDS5A: Peptide Ligand-Binding Receptors; Class A 1 (Rhodopsin-like Receptors); Base Excision Repair
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,tfidf,adaptive_modes_02_05,accepted_tbs,92,2,False,0,0.446979865771812,Maturation of TCA Enzymes and Regulation of TCA Cycle,,Maturation of TCA Enzymes and Regulation of TCA Cycle,0.9932432432432432,PAWR;IDH2,PAWR;IDH2,"Maturation of TCA Enzymes and Regulation of TCA Cycle;Citric Acid Cycle (TCA Cycle);Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity;Trafficking of AMPA Receptors",,"PAWR: Maturation of TCA Enzymes and Regulation of TCA Cycle; Citric Acid Cycle (TCA Cycle); Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity | IDH2: Maturation of TCA Enzymes and Regulation of TCA Cycle; Citric Acid Cycle (TCA Cycle)"
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_02_05,6,tfidf,adaptive_modes_02_05,accepted_tbs,34,2,False,0,0.2643429313704264,Disorders of Transmembrane Transporters,,Disorders of Transmembrane Transporters,0.9662162162162162,NXF2;NUP93,NXF2 [Q9GZY0] Nuclear RNA export factor 2;NUP93 [Q8N1F7] Nuclear pore complex protein Nup93,HCMV Late Events;HuR (ELAVL1) Binds and Stabilizes mRNA;Metabolism of Carbohydrates;Disorders of Transmembrane Transporters,,NXF2: HCMV Late Events; HuR (ELAVL1) Binds and Stabilizes mRNA; Metabolism of Carbohydrates | NUP93: HCMV Late Events; HuR (ELAVL1) Binds and Stabilizes mRNA; Metabolism of Carbohydrates
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_06_10,3,tfidf,adaptive_modes_06_10,accepted_tbs,27,3,True,226,0.0030201342281879,Uptake and Function of Anthrax Toxins,,Uptake and Function of Anthrax Toxins,1.0,BRAF;GPR31;KRAS,"BRAF [P15056] Serine/threonine-protein kinase B-raf;GPR31 [O00270] 12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor;KRAS [P01116] GTPase KRas",Uptake and Function of Anthrax Toxins;Uptake and Actions of Bacterial Toxins;mTORC1-mediated Signalling;Uptake and Function of Diphtheria Toxin,,BRAF: Uptake and Function of Anthrax Toxins; Uptake and Actions of Bacterial Toxins; mTORC1-mediated Signalling | GPR31: Uptake and Function of Anthrax Toxins; Uptake and Actions of Bacterial Toxins; mTORC1-mediated Signalling | KRAS: Uptake and Function of Anthrax Toxins; Uptake and Actions of Bacterial Toxins; mTORC1-mediated Signalling
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_06_10,3,tfidf,adaptive_modes_06_10,accepted_tbs,5,3,True,47,0.0151006711409395,HCMV Late Events,,HCMV Late Events,0.9863945578231292,NUP214;NXF2;NUP93,NUP214 [P35658] Nuclear pore complex protein Nup214;NXF2 [Q9GZY0] Nuclear RNA export factor 2;NUP93 [Q8N1F7] Nuclear pore complex protein Nup93,HCMV Late Events;HuR (ELAVL1) Binds and Stabilizes mRNA;Metabolism of Carbohydrates;Disorders of Transmembrane Transporters,,NUP214: HCMV Late Events; HuR (ELAVL1) Binds and Stabilizes mRNA; Metabolism of Carbohydrates | NXF2: HCMV Late Events; HuR (ELAVL1) Binds and Stabilizes mRNA; Metabolism of Carbohydrates | NUP93: HCMV Late Events; HuR (ELAVL1) Binds and Stabilizes mRNA; Metabolism of Carbohydrates
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_06_10,3,tfidf,adaptive_modes_06_10,accepted_tbs,37,3,True,42,0.0030201342281879,NOTCH4 Activation and Transmission of Signal to the Nucleus,,NOTCH4 Activation and Transmission of Signal to the Nucleus,0.9863945578231292,BNIPL;BCL2;HRK,BNIPL [Q7Z465] Bcl-2/adenovirus E1B 19 kDa-interacting protein 2-like protein;BCL2;HRK,Class I Peroxisomal Membrane Protein Import;SMAC (DIABLO) Binds to IAPs;SMAC(DIABLO)-mediated Dissociation of IAP Caspase Complexes;NOTCH4 Activation and Transmission of Signal to the Nucleus,,BNIPL: Class I Peroxisomal Membrane Protein Import; SMAC (DIABLO) Binds to IAPs; SMAC(DIABLO)-mediated Dissociation of IAP Caspase Complexes | BCL2: Class I Peroxisomal Membrane Protein Import; SMAC (DIABLO) Binds to IAPs; SMAC(DIABLO)-mediated Dissociation of IAP Caspase Complexes | HRK: Class I Peroxisomal Membrane Protein Import; SMAC (DIABLO) Binds to IAPs; SMAC(DIABLO)-mediated Dissociation of IAP Caspase Complexes
